Station Name,Time Period,Avg Daily Entries_x,Date,Avg. Daily Rides,City,State,Line,Time Category,Quarter,Metro Lines,Weekday/Weekend,Service Hours,Average fare_x,Avg Daily Tapped Entries_y,Avg Daily NonTap Entries_y,Avg Daily Entries_y,Average fare_y,Total Expected Revenue_y,Actual Revenue_y,Revenue loss_y,Paying Riders_y,Non Paying Riders_y
Silver Spring,Evening,0.7K,45556,700, SILVER SPRING, MD,red,Evening,3rd Qtr,Red Line ,Weekend,7pm-12am,2.4,696,44,740,2.4,1776,1670.4,105.6,0.940540541,0.059459459
Silver Spring,PM Peak,1.4K,45556,1400, SILVER SPRING, MD,red,PM Peak Hours,3rd Qtr,Red Line ,Weekend,3pm-7pm,2.4,1354,63,1417,2.4,3400.8,3249.6,151.2,0.955539873,0.044460127
Silver Spring,Midday,1.9K,45556,1900, SILVER SPRING, MD,red,Midday,3rd Qtr,Red Line ,Weekend,9:30am-3pm,2.4,1818,61,1879,2.4,4509.6,4363.2,146.4,0.967535923,0.032464077
Silver Spring,AM Peak,0.5K,45556,500, SILVER SPRING, MD,red,AM Peak Hours,3rd Qtr,Red Line ,Weekend,Open-9:30am,2.4,489,19,508,2.4,1219.2,1173.6,45.6,0.962598425,0.037401575
Smithsonian,Late Night,0.0K,45630,0, WASHINGTON, DC,"blue, orange, silver",Late Night,4th Qtr,Blue Line ,Weekday,12am-Close,2.4,5,0,5,2.4,12,12,0,1,0
Smithsonian,Evening,0.3K,45630,300, WASHINGTON, DC,"blue, orange, silver",Evening,4th Qtr,Blue Line ,Weekday,7pm-12am,2.4,317,7,324,2.4,777.6,760.8,16.8,0.978395062,0.021604938
Smithsonian,PM Peak,2.2K,45630,2200, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,4th Qtr,Blue Line ,Weekday,3pm-7pm,2.4,2202,43,2245,2.4,5388,5284.8,103.2,0.980846325,0.019153675
Smithsonian,Midday,0.9K,45630,900, WASHINGTON, DC,"blue, orange, silver",Midday,4th Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,865,25,890,2.4,2136,2076,60,0.971910112,0.028089888
Smithsonian,AM Peak,0.2K,45630,200, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,4th Qtr,Blue Line ,Weekday,Open-9:30am,2.4,206,3,209,2.4,501.6,494.4,7.2,0.985645933,0.014354067
Smithsonian,Late Night,0.0K,45647,0, WASHINGTON, DC,"blue, orange, silver",Late Night,4th Qtr,Blue Line ,Weekend,12am-Close,2.4,8,0,8,2.4,19.2,19.2,0,1,0
Smithsonian,Evening,0.1K,45647,100, WASHINGTON, DC,"blue, orange, silver",Evening,4th Qtr,Blue Line ,Weekend,7pm-12am,2.4,106,5,111,2.4,266.4,254.4,12,0.954954955,0.045045045
Smithsonian,PM Peak,0.9K,45647,900, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,4th Qtr,Blue Line ,Weekend,3pm-7pm,2.4,840,36,876,2.4,2102.4,2016,86.4,0.95890411,0.04109589
Smithsonian,Midday,0.4K,45647,400, WASHINGTON, DC,"blue, orange, silver",Midday,4th Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,387,29,416,2.4,998.4,928.8,69.6,0.930288462,0.069711538
Smithsonian,AM Peak,0.0K,45647,0, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,4th Qtr,Blue Line ,Weekend,Open-9:30am,2.4,35,2,37,2.4,88.8,84,4.8,0.945945946,0.054054054
Smithsonian,Late Night,0.0K,45448,0, WASHINGTON, DC,"blue, orange, silver",Late Night,2nd Qtr,Blue Line ,Weekday,12am-Close,2.4,17,0,17,2.4,40.8,40.8,0,1,0
Smithsonian,Evening,0.5K,45448,500, WASHINGTON, DC,"blue, orange, silver",Evening,2nd Qtr,Blue Line ,Weekday,7pm-12am,2.4,453,7,460,2.4,1104,1087.2,16.8,0.984782609,0.015217391
Smithsonian,PM Peak,3.4K,45448,3400, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,2nd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,3359,40,3399,2.4,8157.6,8061.6,96,0.988231833,0.011768167
Smithsonian,Midday,1.7K,45448,1700, WASHINGTON, DC,"blue, orange, silver",Midday,2nd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,1630,23,1653,2.4,3967.2,3912,55.2,0.986085904,0.013914096
Smithsonian,AM Peak,0.2K,45448,200, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,2nd Qtr,Blue Line ,Weekday,Open-9:30am,2.4,245,2,247,2.4,592.8,588,4.8,0.991902834,0.008097166
Smithsonian,Late Night,0.0K,45458,0, WASHINGTON, DC,"blue, orange, silver",Late Night,2nd Qtr,Blue Line ,Weekend,12am-Close,2.4,18,0,18,2.4,43.2,43.2,0,1,0
Smithsonian,Evening,1.1K,45458,1100, WASHINGTON, DC,"blue, orange, silver",Evening,2nd Qtr,Blue Line ,Weekend,7pm-12am,2.4,1042,17,1059,2.4,2541.6,2500.8,40.8,0.98394712,0.01605288
Smithsonian,PM Peak,4.0K,45458,4000, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,2nd Qtr,Blue Line ,Weekend,3pm-7pm,2.4,3900,52,3952,2.4,9484.8,9360,124.8,0.986842105,0.013157895
Smithsonian,Midday,1.8K,45458,1800, WASHINGTON, DC,"blue, orange, silver",Midday,2nd Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,1773,28,1801,2.4,4322.4,4255.2,67.2,0.984453082,0.015546918
Smithsonian,AM Peak,0.1K,45458,100, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,2nd Qtr,Blue Line ,Weekend,Open-9:30am,2.4,67,2,69,2.4,165.6,160.8,4.8,0.971014493,0.028985507
Smithsonian,Late Night,0.0K,45357,0, WASHINGTON, DC,"blue, orange, silver",Late Night,1st Qtr,Blue Line ,Weekday,12am-Close,2.4,7,0,7,2.4,16.8,16.8,0,1,0
Smithsonian,Evening,0.3K,45357,300, WASHINGTON, DC,"blue, orange, silver",Evening,1st Qtr,Blue Line ,Weekday,7pm-12am,2.4,304,6,310,2.4,744,729.6,14.4,0.98,0.02
Smithsonian,PM Peak,2.8K,45357,2800, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,1st Qtr,Blue Line ,Weekday,3pm-7pm,2.4,2713,60,2773,2.4,6655.2,6511.2,144,0.98,0.02
Smithsonian,Midday,1.1K,45357,1100, WASHINGTON, DC,"blue, orange, silver",Midday,1st Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,1071,41,1112,2.4,2668.8,2570.4,98.4,0.96,0.04
Smithsonian,AM Peak,0.2K,45357,200, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,1st Qtr,Blue Line ,Weekday,Open-9:30am,2.4,228,6,234,2.4,561.6,547.2,14.4,0.97,0.03
Smithsonian,Late Night,0.0K,45374,0, WASHINGTON, DC,"blue, orange, silver",Late Night,1st Qtr,Blue Line ,Weekend,12am-Close,2.4,19,0,19,2.4,45.6,45.6,0,1,0
Smithsonian,Evening,1.3K,45374,1300, WASHINGTON, DC,"blue, orange, silver",Evening,1st Qtr,Blue Line ,Weekend,7pm-12am,2.4,1240,21,1261,2.4,3026.4,2976,50.4,0.98334655,0.01665345
Smithsonian,PM Peak,8.6K,45374,8600, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,1st Qtr,Blue Line ,Weekend,3pm-7pm,2.4,8463,113,8576,2.4,20582.4,20311.2,271.2,0.986823694,0.013176306
Smithsonian,Midday,2.3K,45374,2300, WASHINGTON, DC,"blue, orange, silver",Midday,1st Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,2304,38,2342,2.4,5620.8,5529.6,91.2,0.983774552,0.016225448
Smithsonian,AM Peak,0.2K,45374,200, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,1st Qtr,Blue Line ,Weekend,Open-9:30am,2.4,153,3,156,2.4,374.4,367.2,7.2,0.980769231,0.019230769
Smithsonian,Late Night,0.0K,45539,0, WASHINGTON, DC,"blue, orange, silver",Late Night,3rd Qtr,Blue Line ,Weekday,12am-Close,2.4,6,0,6,2.4,14.4,14.4,0,1,0
Smithsonian,Evening,0.5K,45539,500, WASHINGTON, DC,"blue, orange, silver",Evening,3rd Qtr,Blue Line ,Weekday,7pm-12am,2.4,472,6,478,2.4,1147.2,1132.8,14.4,0.987447699,0.012552301
Smithsonian,PM Peak,2.5K,45539,2500, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,3rd Qtr,Blue Line ,Weekday,3pm-7pm,2.4,2429,27,2456,2.4,5894.4,5829.6,64.8,0.989006515,0.010993485
Smithsonian,Midday,0.8K,45539,800, WASHINGTON, DC,"blue, orange, silver",Midday,3rd Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,828,8,836,2.4,2006.4,1987.2,19.2,0.990430622,0.009569378
Smithsonian,AM Peak,0.2K,45539,200, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,3rd Qtr,Blue Line ,Weekday,Open-9:30am,2.4,196,3,199,2.4,477.6,470.4,7.2,0.984924623,0.015075377
Smithsonian,Late Night,0.1K,45556,100, WASHINGTON, DC,"blue, orange, silver",Late Night,3rd Qtr,Blue Line ,Weekend,12am-Close,2.4,89,0,89,2.4,213.6,213.6,0,1,0
Smithsonian,Evening,0.6K,45556,600, WASHINGTON, DC,"blue, orange, silver",Evening,3rd Qtr,Blue Line ,Weekend,7pm-12am,2.4,537,19,556,2.4,1334.4,1288.8,45.6,0.965827338,0.034172662
Smithsonian,PM Peak,3.1K,45556,3100, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,3rd Qtr,Blue Line ,Weekend,3pm-7pm,2.4,2950,103,3053,2.4,7327.2,7080,247.2,0.966262692,0.033737308
Smithsonian,Midday,1.8K,45556,1800, WASHINGTON, DC,"blue, orange, silver",Midday,3rd Qtr,Blue Line ,Weekend,9:30am-3pm,2.4,1709,68,1777,2.4,4264.8,4101.6,163.2,0.961733258,0.038266742
Smithsonian,AM Peak,0.1K,45556,100, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,3rd Qtr,Blue Line ,Weekend,Open-9:30am,2.4,75,10,85,2.4,204,180,24,0.882352941,0.117647059
Southern Ave,Late Night,0.0K,45630,0, TEMPLE HILLS, MD,green,Late Night,4th Qtr,Green Line ,Weekday,12am-Close,2.4,5,0,5,2.4,12,12,0,1,0
Southern Ave,Evening,0.1K,45630,100, TEMPLE HILLS, MD,green,Evening,4th Qtr,Green Line ,Weekday,7pm-12am,2.4,116,5,121,2.4,290.4,278.4,12,0.958677686,0.041322314
Southern Ave,PM Peak,0.3K,45630,300, TEMPLE HILLS, MD,green,PM Peak Hours,4th Qtr,Green Line ,Weekday,3pm-7pm,2.4,294,16,310,2.4,744,705.6,38.4,0.948387097,0.051612903
Southern Ave,Midday,0.5K,45630,500, TEMPLE HILLS, MD,green,Midday,4th Qtr,Green Line ,Weekday,9:30am-3pm,2.4,520,20,540,2.4,1296,1248,48,0.962962963,0.037037037
Southern Ave,AM Peak,1.7K,45630,1700, TEMPLE HILLS, MD,green,AM Peak Hours,4th Qtr,Green Line ,Weekday,Open-9:30am,2.4,1594,65,1659,2.4,3981.6,3825.6,156,0.960819771,0.039180229
Southern Ave,Late Night,0.0K,45647,0, TEMPLE HILLS, MD,green,Late Night,4th Qtr,Green Line ,Weekend,12am-Close,2.4,15,2,17,2.4,40.8,36,4.8,0.882352941,0.117647059
Southern Ave,Evening,0.1K,45647,100, TEMPLE HILLS, MD,green,Evening,4th Qtr,Green Line ,Weekend,7pm-12am,2.4,113,7,120,2.4,288,271.2,16.8,0.941666667,0.058333333
Southern Ave,PM Peak,0.2K,45647,200, TEMPLE HILLS, MD,green,PM Peak Hours,4th Qtr,Green Line ,Weekend,3pm-7pm,2.4,225,17,242,2.4,580.8,540,40.8,0.929752066,0.070247934
Southern Ave,Midday,0.4K,45647,400, TEMPLE HILLS, MD,green,Midday,4th Qtr,Green Line ,Weekend,9:30am-3pm,2.4,411,37,448,2.4,1075.2,986.4,88.8,0.917410714,0.082589286
Southern Ave,AM Peak,0.3K,45647,300, TEMPLE HILLS, MD,green,AM Peak Hours,4th Qtr,Green Line ,Weekend,Open-9:30am,2.4,248,16,264,2.4,633.6,595.2,38.4,0.939393939,0.060606061
Southern Ave,Late Night,0.0K,45448,0, TEMPLE HILLS, MD,green,Late Night,2nd Qtr,Green Line ,Weekday,12am-Close,2.4,3,0,3,2.4,7.2,7.2,0,1,0
Southern Ave,Evening,0.2K,45448,200, TEMPLE HILLS, MD,green,Evening,2nd Qtr,Green Line ,Weekday,7pm-12am,2.4,195,15,210,2.4,504,468,36,0.928571429,0.071428571
Southern Ave,PM Peak,0.4K,45448,400, TEMPLE HILLS, MD,green,PM Peak Hours,2nd Qtr,Green Line ,Weekday,3pm-7pm,2.4,391,36,427,2.4,1024.8,938.4,86.4,0.915690867,0.084309133
Southern Ave,Midday,0.7K,45448,700, TEMPLE HILLS, MD,green,Midday,2nd Qtr,Green Line ,Weekday,9:30am-3pm,2.4,707,42,749,2.4,1797.6,1696.8,100.8,0.943925234,0.056074766
Southern Ave,AM Peak,1.9K,45448,1900, TEMPLE HILLS, MD,green,AM Peak Hours,2nd Qtr,Green Line ,Weekday,Open-9:30am,2.4,1786,68,1854,2.4,4449.6,4286.4,163.2,0.963322546,0.036677454
Southern Ave,Late Night,0.0K,45458,0, TEMPLE HILLS, MD,green,Late Night,2nd Qtr,Green Line ,Weekend,12am-Close,2.4,15,0,15,2.4,36,36,0,1,0
Southern Ave,Evening,0.3K,45458,300, TEMPLE HILLS, MD,green,Evening,2nd Qtr,Green Line ,Weekend,7pm-12am,2.4,233,56,289,2.4,693.6,559.2,134.4,0.806228374,0.193771626
Southern Ave,PM Peak,0.4K,45458,400, TEMPLE HILLS, MD,green,PM Peak Hours,2nd Qtr,Green Line ,Weekend,3pm-7pm,2.4,342,27,369,2.4,885.6,820.8,64.8,0.926829268,0.073170732
Southern Ave,Midday,0.6K,45458,600, TEMPLE HILLS, MD,green,Midday,2nd Qtr,Green Line ,Weekend,9:30am-3pm,2.4,602,37,639,2.4,1533.6,1444.8,88.8,0.942097027,0.057902973
Southern Ave,AM Peak,0.4K,45458,400, TEMPLE HILLS, MD,green,AM Peak Hours,2nd Qtr,Green Line ,Weekend,Open-9:30am,2.4,355,11,366,2.4,878.4,852,26.4,0.969945355,0.030054645
Southern Ave,Late Night,0.0K,45357,0, TEMPLE HILLS, MD,green,Late Night,1st Qtr,Green Line ,Weekday,12am-Close,2.4,5,0,5,2.4,12,12,0,1,0
Southern Ave,Evening,0.2K,45357,200, TEMPLE HILLS, MD,green,Evening,1st Qtr,Green Line ,Weekday,7pm-12am,2.4,171,15,186,2.4,446.4,410.4,36,0.92,0.08
Southern Ave,PM Peak,0.4K,45357,400, TEMPLE HILLS, MD,green,PM Peak Hours,1st Qtr,Green Line ,Weekday,3pm-7pm,2.4,403,38,441,2.4,1058.4,967.2,91.2,0.91,0.09
Southern Ave,Midday,0.6K,45357,600, TEMPLE HILLS, MD,green,Midday,1st Qtr,Green Line ,Weekday,9:30am-3pm,2.4,608,32,640,2.4,1536,1459.2,76.8,0.95,0.05
Southern Ave,AM Peak,1.8K,45357,1800, TEMPLE HILLS, MD,green,AM Peak Hours,1st Qtr,Green Line ,Weekday,Open-9:30am,2.4,1668,84,1752,2.4,4204.8,4003.2,201.6,0.95,0.05
Southern Ave,Late Night,0.0K,45374,0, TEMPLE HILLS, MD,green,Late Night,1st Qtr,Green Line ,Weekend,12am-Close,2.4,17,0,17,2.4,40.8,40.8,0,1,0
Southern Ave,Evening,0.2K,45374,200, TEMPLE HILLS, MD,green,Evening,1st Qtr,Green Line ,Weekend,7pm-12am,2.4,174,16,190,2.4,456,417.6,38.4,0.915789474,0.084210526
Southern Ave,PM Peak,0.3K,45374,300, TEMPLE HILLS, MD,green,PM Peak Hours,1st Qtr,Green Line ,Weekend,3pm-7pm,2.4,267,25,292,2.4,700.8,640.8,60,0.914383562,0.085616438
Southern Ave,Midday,0.5K,45374,500, TEMPLE HILLS, MD,green,Midday,1st Qtr,Green Line ,Weekend,9:30am-3pm,2.4,441,25,466,2.4,1118.4,1058.4,60,0.946351931,0.053648069
Southern Ave,AM Peak,0.3K,45374,300, TEMPLE HILLS, MD,green,AM Peak Hours,1st Qtr,Green Line ,Weekend,Open-9:30am,2.4,261,12,273,2.4,655.2,626.4,28.8,0.956043956,0.043956044
Southern Ave,Late Night,0.0K,45539,0, TEMPLE HILLS, MD,green,Late Night,3rd Qtr,Green Line ,Weekday,12am-Close,2.4,4,1,5,2.4,12,9.6,2.4,0.8,0.2
Southern Ave,Evening,0.2K,45539,200, TEMPLE HILLS, MD,green,Evening,3rd Qtr,Green Line ,Weekday,7pm-12am,2.4,158,13,171,2.4,410.4,379.2,31.2,0.923976608,0.076023392
Southern Ave,PM Peak,0.4K,45539,400, TEMPLE HILLS, MD,green,PM Peak Hours,3rd Qtr,Green Line ,Weekday,3pm-7pm,2.4,370,21,391,2.4,938.4,888,50.4,0.94629156,0.05370844
Southern Ave,Midday,0.6K,45539,600, TEMPLE HILLS, MD,green,Midday,3rd Qtr,Green Line ,Weekday,9:30am-3pm,2.4,610,25,635,2.4,1524,1464,60,0.960629921,0.039370079
Southern Ave,AM Peak,1.7K,45539,1700, TEMPLE HILLS, MD,green,AM Peak Hours,3rd Qtr,Green Line ,Weekday,Open-9:30am,2.4,1638,46,1684,2.4,4041.6,3931.2,110.4,0.972684086,0.027315914
Southern Ave,Late Night,0.0K,45556,0, TEMPLE HILLS, MD,green,Late Night,3rd Qtr,Green Line ,Weekend,12am-Close,2.4,14,0,14,2.4,33.6,33.6,0,1,0
Southern Ave,Evening,0.2K,45556,200, TEMPLE HILLS, MD,green,Evening,3rd Qtr,Green Line ,Weekend,7pm-12am,2.4,175,16,191,2.4,458.4,420,38.4,0.916230366,0.083769634
Southern Ave,PM Peak,0.3K,45556,300, TEMPLE HILLS, MD,green,PM Peak Hours,3rd Qtr,Green Line ,Weekend,3pm-7pm,2.4,304,32,336,2.4,806.4,729.6,76.8,0.904761905,0.095238095
Southern Ave,Midday,0.5K,45556,500, TEMPLE HILLS, MD,green,Midday,3rd Qtr,Green Line ,Weekend,9:30am-3pm,2.4,495,42,537,2.4,1288.8,1188,100.8,0.921787709,0.078212291
Southern Ave,AM Peak,0.3K,45556,300, TEMPLE HILLS, MD,green,AM Peak Hours,3rd Qtr,Green Line ,Weekend,Open-9:30am,2.4,293,15,308,2.4,739.2,703.2,36,0.951298701,0.048701299
Spring Hill,Late Night,0.0K,45630,0,Tyson,VA,silver,Late Night,4th Qtr,Silver Line ,Weekday,12am-Close,2.4,9,0,9,2.4,21.6,21.6,0,1,0
Spring Hill,Evening,0.1K,45630,100,Tyson,VA,silver,Evening,4th Qtr,Silver Line ,Weekday,7pm-12am,2.4,71,2,73,2.4,175.2,170.4,4.8,0.97260274,0.02739726
Spring Hill,PM Peak,0.2K,45630,200,Tyson,VA,silver,PM Peak Hours,4th Qtr,Silver Line ,Weekday,3pm-7pm,2.4,240,4,244,2.4,585.6,576,9.6,0.983606557,0.016393443
Spring Hill,Midday,0.2K,45630,200,Tyson,VA,silver,Midday,4th Qtr,Silver Line ,Weekday,9:30am-3pm,2.4,163,4,167,2.4,400.8,391.2,9.6,0.976047904,0.023952096
Spring Hill,AM Peak,0.2K,45630,200,Tyson,VA,silver,AM Peak Hours,4th Qtr,Silver Line ,Weekday,Open-9:30am,2.4,199,2,201,2.4,482.4,477.6,4.8,0.990049751,0.009950249
Spring Hill,Late Night,0.0K,45647,0,Tyson,VA,silver,Late Night,4th Qtr,Silver Line ,Weekend,12am-Close,2.4,3,0,3,2.4,7.2,7.2,0,1,0
Spring Hill,Evening,0.1K,45647,100,Tyson,VA,silver,Evening,4th Qtr,Silver Line ,Weekend,7pm-12am,2.4,56,1,57,2.4,136.8,134.4,2.4,0.98245614,0.01754386
Spring Hill,PM Peak,0.1K,45647,100,Tyson,VA,silver,PM Peak Hours,4th Qtr,Silver Line ,Weekend,3pm-7pm,2.4,128,5,133,2.4,319.2,307.2,12,0.962406015,0.037593985
Spring Hill,Midday,0.2K,45647,200,Tyson,VA,silver,Midday,4th Qtr,Silver Line ,Weekend,9:30am-3pm,2.4,162,5,167,2.4,400.8,388.8,12,0.97005988,0.02994012
Spring Hill,AM Peak,0.0K,45647,0,Tyson,VA,silver,AM Peak Hours,4th Qtr,Silver Line ,Weekend,Open-9:30am,2.4,30,1,31,2.4,74.4,72,2.4,0.967741935,0.032258065
Spring Hill,Late Night,0.0K,45448,0,Tyson,VA,silver,Late Night,2nd Qtr,Silver Line ,Weekday,12am-Close,2.4,4,0,4,2.4,9.6,9.6,0,1,0
Spring Hill,Evening,0.1K,45448,100,Tyson,VA,silver,Evening,2nd Qtr,Silver Line ,Weekday,7pm-12am,2.4,95,7,102,2.4,244.8,228,16.8,0.931372549,0.068627451
Spring Hill,PM Peak,0.4K,45448,400,Tyson,VA,silver,PM Peak Hours,2nd Qtr,Silver Line ,Weekday,3pm-7pm,2.4,337,22,359,2.4,861.6,808.8,52.8,0.938718663,0.061281337
Spring Hill,Midday,0.2K,45448,200,Tyson,VA,silver,Midday,2nd Qtr,Silver Line ,Weekday,9:30am-3pm,2.4,195,12,207,2.4,496.8,468,28.8,0.942028986,0.057971014
Spring Hill,AM Peak,0.3K,45448,300,Tyson,VA,silver,AM Peak Hours,2nd Qtr,Silver Line ,Weekday,Open-9:30am,2.4,301,7,308,2.4,739.2,722.4,16.8,0.977272727,0.022727273
Spring Hill,Late Night,0.0K,45458,0,Tyson,VA,silver,Late Night,2nd Qtr,Silver Line ,Weekend,12am-Close,2.4,5,1,6,2.4,14.4,12,2.4,0.833333333,0.166666667
Spring Hill,Evening,0.1K,45458,100,Tyson,VA,silver,Evening,2nd Qtr,Silver Line ,Weekend,7pm-12am,2.4,100,11,111,2.4,266.4,240,26.4,0.900900901,0.099099099
Spring Hill,PM Peak,0.1K,45458,100,Tyson,VA,silver,PM Peak Hours,2nd Qtr,Silver Line ,Weekend,3pm-7pm,2.4,139,7,146,2.4,350.4,333.6,16.8,0.952054795,0.047945205
Spring Hill,Midday,0.2K,45458,200,Tyson,VA,silver,Midday,2nd Qtr,Silver Line ,Weekend,9:30am-3pm,2.4,200,17,217,2.4,520.8,480,40.8,0.921658986,0.078341014
Spring Hill,AM Peak,0.1K,45458,100,Tyson,VA,silver,AM Peak Hours,2nd Qtr,Silver Line ,Weekend,Open-9:30am,2.4,58,7,65,2.4,156,139.2,16.8,0.892307692,0.107692308
Spring Hill,Late Night,0.0K,45357,0,Tyson,VA,silver,Late Night,1st Qtr,Silver Line ,Weekday,12am-Close,2.4,3,0,3,2.4,7.2,7.2,0,1,0
Spring Hill,Evening,0.1K,45357,100,Tyson,VA,silver,Evening,1st Qtr,Silver Line ,Weekday,7pm-12am,2.4,68,14,82,2.4,196.8,163.2,33.6,0.83,0.17
Spring Hill,PM Peak,0.2K,45357,200,Tyson,VA,silver,PM Peak Hours,1st Qtr,Silver Line ,Weekday,3pm-7pm,2.4,220,10,230,2.4,552,528,24,0.96,0.04
Spring Hill,Midday,0.2K,45357,200,Tyson,VA,silver,Midday,1st Qtr,Silver Line ,Weekday,9:30am-3pm,2.4,171,15,186,2.4,446.4,410.4,36,0.92,0.08
Spring Hill,AM Peak,0.2K,45357,200,Tyson,VA,silver,AM Peak Hours,1st Qtr,Silver Line ,Weekday,Open-9:30am,2.4,209,6,215,2.4,516,501.6,14.4,0.97,0.03
Spring Hill,Late Night,0.0K,45374,0,Tyson,VA,silver,Late Night,1st Qtr,Silver Line ,Weekend,12am-Close,2.4,4,1,5,2.4,12,9.6,2.4,0.8,0.2
Spring Hill,Evening,0.1K,45374,100,Tyson,VA,silver,Evening,1st Qtr,Silver Line ,Weekend,7pm-12am,2.4,73,9,82,2.4,196.8,175.2,21.6,0.890243902,0.109756098
Spring Hill,PM Peak,0.1K,45374,100,Tyson,VA,silver,PM Peak Hours,1st Qtr,Silver Line ,Weekend,3pm-7pm,2.4,126,11,137,2.4,328.8,302.4,26.4,0.919708029,0.080291971
Spring Hill,Midday,0.2K,45374,200,Tyson,VA,silver,Midday,1st Qtr,Silver Line ,Weekend,9:30am-3pm,2.4,165,18,183,2.4,439.2,396,43.2,0.901639344,0.098360656
Spring Hill,AM Peak,0.0K,45374,0,Tyson,VA,silver,AM Peak Hours,1st Qtr,Silver Line ,Weekend,Open-9:30am,2.4,44,5,49,2.4,117.6,105.6,12,0.897959184,0.102040816
Spring Hill,Late Night,0.0K,45539,0,Tyson,VA,silver,Late Night,3rd Qtr,Silver Line ,Weekday,12am-Close,2.4,11,0,11,2.4,26.4,26.4,0,1,0
Spring Hill,Evening,0.1K,45539,100,Tyson,VA,silver,Evening,3rd Qtr,Silver Line ,Weekday,7pm-12am,2.4,77,1,78,2.4,187.2,184.8,2.4,0.987179487,0.012820513
Spring Hill,PM Peak,0.3K,45539,300,Tyson,VA,silver,PM Peak Hours,3rd Qtr,Silver Line ,Weekday,3pm-7pm,2.4,289,3,292,2.4,700.8,693.6,7.2,0.989726027,0.010273973
Spring Hill,Midday,0.2K,45539,200,Tyson,VA,silver,Midday,3rd Qtr,Silver Line ,Weekday,9:30am-3pm,2.4,180,1,181,2.4,434.4,432,2.4,0.994475138,0.005524862
Spring Hill,AM Peak,0.2K,45539,200,Tyson,VA,silver,AM Peak Hours,3rd Qtr,Silver Line ,Weekday,Open-9:30am,2.4,212,3,215,2.4,516,508.8,7.2,0.986046512,0.013953488
Spring Hill,Late Night,0.0K,45556,0,Tyson,VA,silver,Late Night,3rd Qtr,Silver Line ,Weekend,12am-Close,2.4,2,0,2,2.4,4.8,4.8,0,1,0
Spring Hill,Evening,0.1K,45556,100,Tyson,VA,silver,Evening,3rd Qtr,Silver Line ,Weekend,7pm-12am,2.4,89,5,94,2.4,225.6,213.6,12,0.946808511,0.053191489
Spring Hill,PM Peak,0.2K,45556,200,Tyson,VA,silver,PM Peak Hours,3rd Qtr,Silver Line ,Weekend,3pm-7pm,2.4,171,7,178,2.4,427.2,410.4,16.8,0.960674157,0.039325843
Spring Hill,Midday,0.2K,45556,200,Tyson,VA,silver,Midday,3rd Qtr,Silver Line ,Weekend,9:30am-3pm,2.4,214,12,226,2.4,542.4,513.6,28.8,0.946902655,0.053097345
Spring Hill,AM Peak,0.1K,45556,100,Tyson,VA,silver,AM Peak Hours,3rd Qtr,Silver Line ,Weekend,Open-9:30am,2.4,51,2,53,2.4,127.2,122.4,4.8,0.962264151,0.037735849
Stadium-Armory,Late Night,0.0K,45630,0, WASHINGTON, DC,"blue, orange, silver",Late Night,4th Qtr,Blue Line ,Weekday,12am-Close,2.4,17,0,17,2.4,40.8,40.8,0,1,0
Stadium-Armory,Evening,0.1K,45630,100, WASHINGTON, DC,"blue, orange, silver",Evening,4th Qtr,Blue Line ,Weekday,7pm-12am,2.4,128,6,134,2.4,321.6,307.2,14.4,0.955223881,0.044776119
Stadium-Armory,PM Peak,0.7K,45630,700, WASHINGTON, DC,"blue, orange, silver",PM Peak Hours,4th Qtr,Blue Line ,Weekday,3pm-7pm,2.4,680,44,724,2.4,1737.6,1632,105.6,0.939226519,0.060773481
Stadium-Armory,Midday,0.6K,45630,600, WASHINGTON, DC,"blue, orange, silver",Midday,4th Qtr,Blue Line ,Weekday,9:30am-3pm,2.4,549,34,583,2.4,1399.2,1317.6,81.6,0.941680961,0.058319039
Stadium-Armory,AM Peak,0.8K,45630,800, WASHINGTON, DC,"blue, orange, silver",AM Peak Hours,4th Qtr,Blue Line ,Weekday,Open-9:30am,2.4,774,19,793,2.4,1903.2,1857.6,45.6,0.976040353,0.023959647
